58.707	244.06
58.448	244.41
58.19	244.41
57.931	245.1
57.672	245.44
57.414	245.78
57.155	246.13
56.897	246.82
56.638	247.16
56.379	247.5
56.121	248.19
55.862	248.88
55.603	248.88
55.345	249.22
55.086	250.26
54.828	250.26
54.569	250.6
54.31	251.29
54.052	251.98
53.793	252.67
53.535	252.67
53.276	253.01
53.017	253.7
52.759	253.36
52.5	253.7
52.241	254.39
51.983	255.42
51.724	255.42
51.465	255.77
51.207	256.45
50.948	257.14
50.69	257.14
50.431	257.49
50.172	258.18
49.914	258.86
49.655	258.86
49.397	259.21
49.138	258.86
48.879	259.55
48.621	259.9
48.362	260.24
48.103	260.93
47.845	261.27
47.586	261.62
47.328	261.96
47.069	263.34
46.81	263.68
46.552	264.03
46.293	264.72
46.035	264.72
45.776	264.72
45.517	264.72
45.259	264.72
45	265.4
44.741	265.75
44.483	265.75
44.224	266.78
43.965	267.81
43.707	267.81
43.448	267.81
43.19	267.81
42.931	268.16
42.672	268.16
42.414	269.19
42.155	269.54
41.897	269.88
41.638	269.88
41.379	270.22
41.121	270.57
40.862	271.26
40.603	271.6
40.345	271.26
40.086	271.6
39.828	272.29
39.569	272.63
39.31	272.98
39.052	273.67
38.793	273.67
38.535	274.01
38.276	274.36
38.017	275.04
37.759	275.04
37.5	275.04
37.241	275.39
36.983	276.08
36.724	276.42
36.465	276.76
36.207	276.76
35.948	277.45
35.69	277.45
35.431	277.45
35.172	277.45
34.914	278.49
34.655	278.49
34.397	278.49
34.138	278.83
33.879	279.17
33.621	279.17
33.362	279.86
33.103	280.21
32.845	280.55
32.586	280.55
32.328	280.55
32.069	280.55
31.81	281.24
31.552	281.58
31.293	281.93
31.035	282.96
30.776	282.96
30.517	282.96
30.259	283.31
30	283.99
29.741	283.99
29.483	284.34
29.224	284.34
28.965	284.34
28.707	284.34
28.448	284.68
28.19	284.68
27.931	285.37
27.672	285.37
27.414	285.71
27.155	286.06
26.897	286.06
26.638	286.4
26.379	286.4
26.121	285.71
25.862	287.09
25.603	287.09
25.345	287.44
25.086	288.81
24.828	288.81
24.569	288.81
24.31	289.16
24.052	288.81
23.793	289.16
23.535	289.5
23.276	289.5
23.017	289.5
22.759	289.85
22.5	290.19
22.241	289.85
21.983	289.5
21.724	289.85
21.465	289.85
