51.27	325.85
50.924	326.65
50.577	327.05
50.231	327.05
49.885	327.05
49.538	327.45
49.192	328.26
48.845	328.26
48.499	328.66
48.152	328.66
47.806	329.06
47.46	329.46
47.113	330.27
46.767	330.67
46.42	331.07
46.074	331.07
45.727	331.07
45.381	331.47
45.035	331.88
44.688	332.28
44.342	332.28
43.995	332.68
43.649	333.08
43.303	333.08
42.956	333.48
42.61	333.88
42.263	334.29
41.917	333.88
41.57	334.29
41.224	335.09
40.878	335.09
40.531	335.49
40.185	335.89
39.838	335.89
39.492	336.3
39.145	336.7
38.799	336.7
38.453	336.7
38.106	336.7
37.76	337.5
37.413	338.3
37.067	338.7
36.721	338.7
36.374	338.7
36.028	338.7
35.681	339.11
35.335	339.91
34.989	339.91
34.642	340.31
34.296	340.31
33.949	340.71
33.603	340.71
33.256	341.52
32.91	341.52
32.563	341.52
32.217	341.92
31.871	342.32
31.524	341.92
31.178	341.92
30.831	342.32
30.485	343.13
30.139	343.53
29.792	343.53
29.446	343.53
29.099	343.53
28.753	343.93
28.407	343.93
28.06	343.93
27.714	344.33
27.367	344.73
27.021	345.54
26.674	345.54
26.328	345.54
25.982	345.94
25.635	345.94
25.289	346.74
24.942	346.74
24.596	347.14
24.249	345.54
23.903	345.54
23.557	345.54
23.21	345.13
22.864	345.13
22.517	345.54
22.171	345.94
21.825	346.34
21.478	346.34
21.132	347.14
20.785	347.95
20.439	348.75
20.092	349.95
19.746	350.36
19.4	351.56
19.053	352.37
18.707	352.77
18.36	352.77
18.014	353.17
17.667	353.57
17.321	353.57
16.975	353.57
16.628	354.38
16.282	354.38
15.935	354.38
15.589	354.38
15.243	355.18
14.896	355.18
14.55	355.18
14.203	355.58
13.857	355.98
13.51	355.98
13.164	356.79
12.818	356.79
12.471	356.79
12.125	356.79
11.778	357.19
11.432	357.19
11.086	357.59
10.739	357.59
10.393	358.39
10.046	358.39
9.6998	359.2
9.3534	359.6
9.0069	359.6
8.6605	359.6
8.3141	359.2
7.9677	359.2
7.6212	359.6
7.2748	360.4
6.9284	360.8
6.582	360.8
6.2356	361.2
5.8891	361.61
5.5427	361.61
5.1963	362.01
4.8499	362.01
4.5035	362.41
4.157	362.41
3.8106	362.41
3.4642	362.41
3.1178	362.81
2.7714	363.21
2.4249	364.02
2.0785	364.02
1.7321	364.02
1.3857	364.02
1.0393	364.42
0.69284	364.42
0.34642	364.82
0	364.82
-0.34642	365.22
-0.69284	366.03
-1.0393	366.03
-1.3857	366.43
-1.7321	366.43
-2.0785	366.43
-2.4249	366.43
-2.7714	366.83
-3.1178	366.83
-3.4642	367.23
-3.8106	367.23
-4.157	367.63
-4.5035	368.04
-4.8499	367.63
-5.1963	368.04
-5.5427	368.04
-5.8891	368.84
-6.2356	368.84
-6.582	368.84
-6.9284	369.24
-7.2748	369.24
-7.6212	369.64
-7.9677	369.64
-8.3141	370.05
-8.6605	369.64
-9.0069	369.64
-9.3534	370.45
-9.6998	370.85
-10.046	371.25
-10.393	371.25
-10.739	371.65
-11.086	371.65
-11.432	372.05
-11.778	371.65
-12.125	372.05
-12.471	372.05
-12.818	372.05
-13.164	372.45
-13.51	372.45
-13.857	373.26
-14.203	373.26
-14.55	374.46
-14.896	374.46
-15.243	374.46
-15.589	374.46
-15.935	374.46
-16.282	374.46
-16.628	374.87
-16.975	374.87
-17.321	375.67
-17.667	376.07
-18.014	376.07
-18.36	376.07
-18.707	376.07
-19.053	376.47
-19.4	376.88
-19.746	376.88
-20.092	377.28
-20.439	377.28
-20.785	378.08
-21.132	377.68
-21.478	377.28
